TITLE = U-VELOCITY
VARIABLES=Y,U 
ZONE T=BLOCK I=128 J=128,F=POINT
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.000000	0.000000
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.007874	-0.005839
0.015748	-0.011477
0.015748	-0.011477
0.015748	-0.011477
0.015748	-0.011477
0.015748	-0.011477
0.015748	-0.011477
0.015748	-0.011477
0.015748	-0.011477
0.015748	-0.011477
0.015748	-0.011477
0.015748	-0.011477
0.015748	-0.011477
0.015748	-0.011477
0.015748	-0.011477
0.015748	-0.011477
0.015748	-0.011477
0.015748	-0.011477
0.015748	-0.011477
0.015748	-0.011477
0.015748	-0.011477
0.015748	-0.011477
0.015748	-0.011477
0.015748	-0.011477
0.015748	-0.011477
0.015748	-0.011477
0.015748	-0.011477
0.015748	-0.011477
0.015748	-0.011477
0.015748	-0.011477
0.015748	-0.011477
0.015748	-0.011477
0.015748	-0.011477
0.015748	-0.011477
0.015748	-0.011477
0.015748	-0.011477
0.015748	-0.011477
0.015748	-0.011477
0.015748	-0.011477
0.015748	-0.011477
0.015748	-0.011477
0.015748	-0.011477
0.015748	-0.011477
0.015748	-0.011477
0.015748	-0.011477
0.015748	-0.011477
0.015748	-0.011477
0.015748	-0.011477
